time,generator-3933-CG,generator-8034-H,generator-7031-G,generator-3631-NB,generator-7031-P,generator-2638-H,generator-1431-N,generator-2030-G,generator-5032-R,generator-8033-H,generator-3234-NG,generator-4039-G,generator-1034-C,generator-4231-C,generator-5032-G,generator-5032-C,generator-2030-E,generator-3933-NG,generator-2630-G,generator-4232-H,generator-4132-N,generator-7032-G,generator-6533-H,generator-1131-G,generator-3836-DG,generator-4132-G,generator-6235-G,generator-1131-C,generator-2438-EG,generator-7032-C,generator-2438-SH,generator-3234-MG,generator-3135-NG,generator-3933-NH,generator-4131-B,generator-1232-H,generator-2438-WG,generator-4131-H,generator-6132-H,generator-4031-H,generator-6335-C,generator-1032-G,generator-3731-NH,generator-2438-RG,generator-2130-H,generator-3333-CG,generator-2233-DG,generator-6132-G,generator-2233-TG,generator-7032-H,generator-3531-CE,generator-8034-G,generator-4132-H,generator-3831-NN,generator-4232-G,generator-2637-H,generator-3333-NG,generator-6433-E,generator-7031-C,generator-2233-EG,generator-6533-C,generator-4035-H,generator-1333-G,generator-6335-H,generator-6231-C,generator-2634-C,generator-6533-G,generator-6235-H,generator-1034-G,generator-3835-NG,generator-2438-SG,generator-1331-G,generator-2130-E,generator-3531-NE,generator-4035-C,generator-6433-G,generator-1032-C,generator-4231-H,generator-3433-NG,generator-3234-DG,generator-4231-G,generator-4035-G,generator-3933-NB,generator-6433-C,generator-1232-C,generator-6335-G,generator-3931-NB,generator-5031-G,generator-4031-G,generator-2130-G,generator-4039-H,generator-3135-MG,generator-3931-NH,generator-3133-NG,generator-6231-G,generator-3531-NH,generator-3631-NG,generator-6333-C,generator-1333-C,generator-1431-G,generator-5031-H,generator-6132-B,generator-1331-H
6.22,59.84726349258115,59.84556163199303,59.845650207190765,59.848926595915415,59.84673002801731,59.84487064088185,59.84593544912266,59.84578534794244,59.851680560083096,59.847715506015064,59.84720067278221,59.84932368357029,59.84451338419503,59.85002329725277,59.85171168138398,59.851780581955104,59.846031256370836,59.84726349258115,59.844843896658766,59.84898622624333,59.84975461729968,59.84761161336943,59.844995603914356,59.84470224352594,59.846986807778585,59.84992809538428,59.84949458248997,59.84433827877635,64.00140183821576,59.84728616977353,63.999560551406006,59.847200825359636,59.8468723047146,59.846687139793474,59.84991378750726,59.845305277316776,64.0023527761077,59.84721135657242,59.846735884523774,59.84818887251974,59.84686217578212,59.843278593009344,59.845799867205436,64.00140195883215,59.84613315936882,59.84695950311109,59.84620186858118,59.847563911062075,59.84620186403679,59.8468787752943,59.846654584452075,59.84578274765753,59.84941080370208,59.84716573605482,59.849436330559044,59.845043115746385,59.846959616826126,59.84650316069801,59.84670646764656,59.84620186677695,59.844219588387524,59.84892929260058,59.844893723120066,59.84653907132177,59.84894226212565,59.846309465852045,59.845428879378716,59.84575569413307,59.844832199305586,59.846639433578545,64.00140241252976,59.84598783489103,59.846450906351635,59.84665441966795,59.84918937641874,59.84660856565041,59.842970023562536,59.849760722399516,59.84726407008539,59.84720105119021,59.850043554489375,59.84931421144522,59.84702612800878,59.8465037997266,59.84562085569168,59.84701533804566,59.848717356874786,59.851151253626746,59.84877598866648,59.846633899193726,59.849006929181044,59.846873889635454,59.845311204241774,59.84699550002598,59.84948530270347,59.846251780726526,59.84931446287629,59.84754263931022,59.84481820154267,59.84613893628946,59.8507618280624,59.84723375267102,59.84532860862141
6.23,59.84737896918152,59.84570432420647,59.84561125407852,59.84902581193216,59.846684100156814,59.844858468786946,59.84579989913234,59.845844648356675,59.851675391826916,59.84780257465356,59.847342371861515,59.8494622981419,59.84459603416931,59.85017238352917,59.851701251130194,59.85177322900191,59.846105742498516,59.84737896918152,59.84497778221177,59.84913292198345,59.84990575888724,59.84756727509228,59.845011718667145,59.84467368222648,59.84668513318664,59.85007456313946,59.84966894108973,59.84430862716329,64.00641541651987,59.84724321357033,64.00457011132708,59.84734251790391,59.846971516143526,59.84680804833702,59.85008927163234,59.84534835538487,64.00736917088436,59.847382794329825,59.84681525151062,59.848295863898365,59.8469318526319,59.84334175428987,59.845889427684234,64.00641553575528,59.846073560481464,59.84704332833636,59.84611602768517,59.84764047707875,59.84611602997512,59.84683595691334,59.8470304247588,59.84591172004607,59.849563154677526,59.84702532950863,59.849575707223856,59.8450290697053,59.8470434360377,59.846559471087346,59.84666268639957,59.84611602860811,59.844211952296604,59.84907537126423,59.84495427020845,59.846609592756145,59.849084988757625,59.84634337661548,59.84544643706323,59.845918471554135,59.844914071066135,59.84636299913951,64.0064159842588,59.845963022797626,59.846390789514146,59.847030278390285,59.849334004672315,59.84666272353966,59.84303410920684,59.84991069260346,59.84711246807002,59.84734273405608,59.85018841930611,59.84945190159581,59.847145853490595,59.84656012014602,59.84566286137693,59.8470824210606,59.84883637897693,59.85118184952345,59.848876410459546,59.84657121957394,59.8491517488366,59.84697334448557,59.84543041430125,59.84712158388021,59.84961823641273,59.84663190397928,59.84940780553804,59.847632034670575,59.84489681723433,59.84600256757519,59.8507974511414,59.847312669854006,59.845304476430016
6.24,59.84749664013095,59.845846088084734,59.845572552741295,59.84912427259386,59.846638961429186,59.84484682737885,59.845664157230026,59.845902614840995,59.85166825455122,59.8478907384124,59.847485900207786,59.849599422211725,59.84468691571504,59.85031971236479,59.85168892866368,59.85176380608527,59.84617688487077,59.84749664013095,59.84511458152553,59.849278140405794,59.850055241588265,59.8475244020898,59.84503734303166,59.84465217843315,59.84639385277562,59.8502194042399,59.849842713935026,59.84428628728718,64.01142803395967,59.84720165790673,64.00957888047209,59.847486039501284,59.84707370178921,59.846931238253774,59.85026301773764,59.845391609186706,64.01238472891103,59.847553357597114,59.846896563996914,59.84840274344852,59.84700341059574,59.843411849096434,59.84598162108485,64.01142815182274,59.846011550145306,59.84712987254055,59.846033381407445,59.847718960507706,59.84603339051223,59.846794543849484,59.847405886611654,59.84604045095503,59.84971383227101,59.846893731987095,59.8497136372853,59.8450177187961,59.84712997431931,59.846620091015126,59.8466198016262,59.846033385049765,59.84421187584036,59.849219951549046,59.8450169160126,59.84668198689314,59.849226362434564,59.84638415009041,59.845473309735155,59.84608202561231,59.845003952238415,59.84609297746351,64.01142859516494,59.84594225504057,59.84632830041545,59.84740575915951,59.84947714360933,59.84672118603152,59.843105314076915,59.85005889971362,59.846968090570826,59.84748624565861,59.850331546258,59.849588126056815,59.847267843805135,59.846620750301305,59.84570506397942,59.84715135310983,59.84895467111683,59.85121053031034,59.84897680604461,59.84650620492667,59.8492950447052,59.84707578059748,59.84554955547048,59.847249792355775,59.84974998851726,59.84701167429624,59.84950052735561,59.847721554639435,59.844976593920876,59.84586626700081,59.85083106548208,59.847393511087546,59.845284463866
6.25,59.8476162547144,59.84598683688838,59.84553428339459,59.849222124002964,59.846594819816595,59.844835998765916,59.8455287782591,59.84595894942569,59.851659420657256,59.847980035305476,59.84763089916113,59.84973507041944,59.84478489024697,59.85046528047335,59.851674984164546,59.851752598515105,59.84624451241271,59.8476162547144,59.84525358773351,59.84942188764971,59.8502030593181,59.84748311400445,59.845071941021224,59.84463714555698,59.84611393528009,59.850362614528535,59.85001574138105,59.84427066335381,64.0164397632767,59.84716163036795,64.01458691850759,59.84763103154176,59.847178703657924,59.847056450999766,59.85043499045924,59.84543477977968,64.01739947600684,59.84772296066573,59.846979687626636,59.84850956551993,59.84707671355242,59.84348796850887,59.84607629456815,64.01643987977627,59.84594739836604,59.847218994294046,59.84595401493052,59.84779922898143,59.84595403080563,59.84675466460406,59.84777963936559,59.84616880024688,59.84986283007379,59.84677127038753,59.84985012943905,59.84500917040519,59.84721909026315,59.8466848436985,59.84657800928024,59.84595402127448,59.84421901430819,59.84936304714251,59.845081155898676,59.846756117273664,59.84936633239493,59.84643139099895,59.84550895689397,59.84624612880436,59.845100718695655,59.84583059172156,64.01644031799022,59.84592529365644,59.84626370859699,59.847779531201425,59.8496188066559,59.846783772265546,59.84318271776218,59.85020534043676,59.84683155455875,59.84763122746167,59.85047293374245,59.849722901696865,59.84739184228211,59.846685513331586,59.84574720568564,59.847222001442255,59.849072347114706,59.851237484918734,59.84907722555106,59.84643913586667,59.84943682973497,59.84718103733586,59.845668627624605,59.847379824973366,59.84988052093755,59.847389742192526,59.849592768960505,59.847811144346146,59.845057073669224,59.84573056783155,59.85086286737297,59.84747614464568,59.845268332198714
6.26,59.84773785084845,59.84612633693043,59.84549670686501,59.84931943298814,59.84655205087143,59.844826424427275,59.845394413079475,59.8460131066521,59.85164891166024,59.848070678494594,59.847777223773036,59.84986903306729,59.84488984759236,59.8506088142347,59.85165944839827,59.851739627727916,59.84630792889966,59.84773785084846,59.845394416049515,59.84956394563616,59.850348950950774,59.84744378271275,59.84511631842204,59.844628959587325,59.84584810775051,59.85050394016419,59.850187746679865,59.84426215859646,64.02145054159124,59.84712350260241,64.01959417216837,59.84777734910379,59.847286785716506,59.84718372837799,59.850604880307856,59.84547760508626,64.02241331404176,59.84789136634341,59.8470647654379,59.84861638115631,59.84715189699878,59.84357008266104,59.84617366916807,64.02145065673751,59.845881097026016,59.847310939846984,59.84587852034539,59.847881423550525,59.845878542914306,59.84671669267628,59.8481500506362,59.84629657384416,59.85000988435827,59.84665965905864,59.849984973373324,59.84500397346911,59.84731103015915,59.846754175716,59.84653768668318,59.84587852936045,59.844234107891126,59.84950444631324,59.84514672310172,59.84683211785125,59.849504635545934,59.84648567361919,59.84555414935009,59.8464106303755,59.845204244122215,59.84557827431949,64.02145108986166,59.84591247129459,59.8461970110632,59.84814996205285,59.84975878314969,59.8468509230389,59.843266304639165,59.850349740278574,59.84670469077822,59.847777534583685,59.85061231324251,59.84985602558878,59.84751789044181,59.846754855751975,59.845789028865894,59.84729450063122,59.84918943866803,59.85126264368109,59.849177727617125,59.8463700282833,59.84957688709567,59.84728937654367,59.8457876277382,59.84751165002737,59.85000961164336,59.84776445665262,59.84968461070964,59.84790076902395,59.84513790531,59.84559613388662,59.85089278152229,59.84756071356776,59.84525642441341
6.27,59.84786114911774,59.84626457239468,59.845459970784255,59.84941635753499,59.846510803756054,59.844818349993304,59.84526154406805,59.84606492042517,59.85163701474613,59.84816265831604,59.847924524531614,59.850001377704196,59.845000555239395,59.850750373819324,59.85164260420888,59.85172519490953,59.8463671526264,59.84786114911775,59.84553641421221,59.8497043741694,59.85049297203151,59.84740645888386,59.84516968071206,59.844626885505896,59.84559673306598,59.85064343715639,59.85035862871291,59.844260020185324,64.0264604580997,59.84708733435212,64.02460071271614,59.847924642723605,59.84739770723338,59.847312781355356,59.85077272000207,59.84551990473552,64.02742629297094,59.848058535757396,59.84715162782937,59.848723243154545,59.84722879977887,59.843657198840454,59.84627352663106,64.02646057190263,59.84581301711403,59.84740549418982,59.845806852135816,59.847965377136404,59.84580688130409,59.846680688409684,59.848516090081,59.84642368500585,59.850155050942725,59.84655879760888,59.8501182298599,59.84500212890093,59.8474055790115,59.84682778399198,59.846498968909835,59.84580686378428,59.84425659455551,59.849644216621286,59.845213159984915,59.84690982775492,59.849641288066856,59.84654642259184,59.8456080964126,59.84657532238348,59.84531331674215,59.845336755647196,64.0264609999744,59.8459034456671,59.84612857644242,59.84851602124723,59.84989714010163,59.84692233192265,59.84335506521313,59.85049215960745,59.846587709771235,59.84792481763208,59.85074974573587,59.849987566672574,59.847645701381175,59.84682847441618,59.845830353042054,59.847368693334964,59.84930607604627,59.851286225044625,59.849278357740495,59.84629925820534,59.849715284152936,59.84740055503632,59.84590657079883,59.847644951477065,59.850137280232474,59.84813477120452,59.84977620039564,59.84799039956732,59.84521870853449,59.84546341889691,59.850921035575496,59.847647051398575,59.84524839438562
6.28,59.847986154521884,59.84640133542528,59.845424360403214,59.84951299526565,59.846471474321945,59.84481227502143,59.845130895384074,59.84611386702006,59.85162378252686,59.848256179957254,59.84807262371953,59.850131909281366,59.84511673941915,59.85088969821109,59.85162451296216,59.851709354252584,59.84642154545632,59.84798615452189,59.84567915239344,59.84984296860429,59.850634874398914,59.84737151975823,59.84523269773024,59.844631194800535,59.84536246848359,59.85078086460785,59.85052811171543,59.84426454275821,64.0314694573653,59.847053504104316,64.02960649079324,59.84807273471614,59.84751168878554,59.84744361738049,59.85093820914861,59.845561439389144,64.03243832164475,59.848224230545945,59.847240403511805,59.84883021222923,59.847307552695185,59.843749158848276,59.84637605609522,64.03146956983618,59.84574327037262,59.8475028680903,59.845739585023296,59.84805121670668,59.845739620664766,59.846647032214634,59.84887607249569,59.84654995267819,59.85029807916874,59.84647029674789,59.85024970199002,59.84500418413455,59.84750294762778,59.84690606187102,59.84646225127395,59.84573959925483,59.84428711684907,59.849782161514604,59.8452801782111,59.846989376599105,59.849776043675206,59.846614119226075,59.84567143471295,59.846740035965084,59.845427650683234,59.845108468508414,64.03146999289808,59.84589849632358,59.84605852053281,59.84887602348641,59.85003368192634,59.84699838595774,59.84344885227197,59.850632336578386,59.84648239279282,59.848072898969555,59.85088497546999,59.85011733717858,59.84777528255306,59.84690676259776,59.84587094292514,59.847444709840104,59.849422318320144,59.85130818463665,59.8493791822978,59.84622696039922,59.84985181883184,59.847514790961,59.84602546874096,59.847779663031794,59.850263320250804,59.8484989805014,59.84986764659039,59.848080019825765,59.845299128109836,59.845333154186505,59.850947580650114,59.847735287518745,59.84524453073667
6.29,59.848112673524824,59.84653658961514,59.8453900523209,59.849609488958315,59.846434262653965,59.84480851200276,59.84500298803681,59.84615974337839,59.85160942555,59.8483512784824,59.84822124327343,59.85026063388574,59.845237463650385,59.851026771845895,59.851605384277114,59.85169232644645,59.84647101833928,59.848112673524824,59.84582210252078,59.84997972707805,59.85077464302721,59.84733908962866,59.84530493847202,59.844641426020345,59.845146095376165,59.8509162094879,59.85069607093789,59.84427525624223,64.0364775857452,59.84702214310928,64.03461154067293,59.84822134705877,59.84762860065334,59.84757603653475,59.8511013034189,59.8456020655175,64.03744941432822,59.848388369658736,59.84733100966701,59.848937341617365,59.84738808698749,59.8438452261775,59.846481144809026,64.03647769689539,59.845672209632795,59.84760295249821,59.84567681383238,59.84813886074486,59.845676855802814,59.84661585621297,59.8492289433557,59.846675293653306,59.85043895366768,59.846394387462084,59.85037939030315,59.84501026674074,59.847603026975364,59.84698887581901,59.846427723369416,59.845676830589426,59.84432540860668,59.849918287133335,59.845347419415056,59.84707069582386,59.84990886791673,59.846688455208586,59.8457437292029,59.84690459171797,59.84554632240901,59.84489441877165,64.03647811499025,59.84589744124276,59.84598719476889,59.84922891413705,59.850168414581276,59.8470789476875,59.84354691913638,59.850770255585026,59.846389240357134,59.84822150063379,59.85101798875976,59.850245346152924,59.84790643555317,59.8469895866975,59.84591065553183,59.84752248387494,59.849538279621726,59.8513286640403,59.849480249877885,59.8461534950968,59.84998649552041,59.847631952316654,59.84614434567297,59.84791555114134,59.850387707634184,59.84885601438776,59.84995908637524,59.84816962476727,59.84537885075085,59.84520584043848,59.850972563681204,59.8478253417317,59.84524465020241
6.3,59.84824057911951,59.84667026868316,59.845357248227394,59.84970596661304,59.84639941449142,59.84480742274872,59.844878379807824,59.846202293623655,59.851594097139724,59.84844802951064,59.84837015420532,59.85038750385424,59.845362023428336,59.85116151365391,59.85158537334637,59.85167427199835,59.84651536752185,59.84824057911951,59.84596481344367,59.85011459375426,59.85091220125379,59.84730935691497,59.84538628113118,59.84465734159583,59.844948807173964,59.85104939847479,59.85086235356454,59.84429192272328,64.04148485613877,59.846993444990396,64.03961586834973,59.848370250799206,59.84774840811564,59.8477099080926,59.851261891368864,59.84564164795925,64.04245955529011,59.84855083365172,59.84742343089786,59.849044684421294,59.84747040261227,59.84394486479226,59.84658876730311,64.04148496598009,59.8456001484256,59.847705727764954,59.84561875715773,59.84822829418948,59.84561880529347,59.846587355150085,59.84957357484191,59.84679961567621,59.850577596887334,59.84633161969142,59.85050724267094,59.845020612388694,59.84770579742745,59.8470762369407,59.84639562346043,59.845618776374984,59.84437145593828,59.850052545662905,59.84541458528839,59.84715378538565,59.85003967714294,59.84676934697253,59.845824846844536,59.84706882689244,59.845668633515274,59.84469589924633,64.0414853791523,59.84590023272359,59.845914912381375,59.84957356528155,59.8503012903835,59.847164023791606,59.843648725377356,59.850905835309675,59.84630903555799,59.84837039372537,59.8511487073177,59.85037155009929,59.848039030678194,59.847076957757764,59.84594935696448,59.84760201685886,59.84965405796513,59.85134774480942,59.849581611481234,59.84607918597579,59.850119263506166,59.8477520022019,59.84626322790192,59.848052443935615,59.850510375829636,59.84920472930524,59.85005064622176,59.84825921963693,59.84545759391874,59.84508202257186,59.85099606849886,59.847917200761565,59.84524870631678
6.31,59.84836978906285,59.846802254920895,59.84532622471734,59.84980256830488,59.84636728419911,59.84480950594031,59.84475779892125,59.84624113955003,59.85157792279872,59.848546572171614,59.84851912818631,59.850512399334676,59.84548981164459,59.851293749494864,59.85156461111935,59.85165532196241,59.84655420854406,59.84836978906285,59.846106811937204,59.85024743845219,59.8510473846227,59.84728262626727,59.84547692566626,59.84467890136872,59.84477254748799,59.85118027276268,59.851026738353326,59.84431451107361,64.04649124766787,59.846967718804635,64.04461945041224,59.84851921764704,59.84787117569095,59.84784514822855,59.85141975949982,59.84568002576439,64.04746869181167,59.84871143160276,59.84751772328755,59.849152305436164,59.84755457539755,59.844047639487776,59.84669899041881,64.04649135621297,59.84552742375829,59.84781127058757,59.84556582496308,59.84831957247147,59.845565879074506,59.846561839737674,59.849908487618755,59.846922792739235,59.85071384264934,59.84628303744053,59.85063313498095,59.84503563293386,59.847811335712784,59.847168322455495,59.846366300120934,59.84556584656488,59.844425527312275,59.85018481676752,59.84548137239683,59.84723872085876,59.8501683115764,59.846856945528174,59.84591496558063,59.847232558695694,59.84579397661379,59.84451483323434,64.04649176451021,59.84590696408619,59.84584201129749,59.849908497474566,59.85043218951842,59.84725378548002,59.843753836977896,59.85103890106801,59.846243066981856,59.848519350010804,59.85127696145366,59.85049583562529,59.848172984811285,59.84716905292405,59.84598688867042,59.847683385278145,59.849769754835485,59.851365460471136,59.84968333227651,59.846004385721464,59.85024999763725,59.84787500256443,59.84638214910376,59.84819019815514,59.85063119382581,59.849543626349856,59.85014246912463,59.848348820570024,59.845535040015,59.844962421513586,59.85101812798461,59.84801092273067,59.845256796759244
6.32,59.84850010732305,59.846932608316806,59.8452970743863,59.84989941425533,59.846337947198585,59.84481493364128,59.84464154688171,59.84627629633003,59.85156109538833,59.848646863919676,59.84866795406274,59.850635394427144,59.84561997188675,59.85142355254539,59.85154328674041,59.85163567889296,59.84658772372526,59.84850010732305,59.84624774475947,59.85037833001924,59.85118026332355,59.847258900062414,59.84557617943822,59.84470554357203,59.84461710147807,59.85130890216598,59.85118920287896,59.84434244138378,64.0514968205397,59.84694497392132,64.04962233214087,59.84866803647814,59.84799668022402,59.84798155340483,59.85157496441338,59.84571718306415,64.05247686857332,59.84887016120255,59.847613767826985,59.849260237954965,59.847640509872704,59.84415286187514,59.84681163226536,64.05149692780084,59.84545444225267,59.84791939054899,59.84551791676314,59.84841257838676,59.84551797665533,59.84653931959716,59.850233258210764,59.84704482496758,59.85084776167618,59.84624824684165,59.85075713590609,59.84505527100511,59.84791945141691,59.847264850336096,59.84633981778806,59.845517940671705,59.84448711533914,59.85031517541049,59.84554755294607,59.847325407729144,59.850294831321555,59.84695075992323,59.8460134009332,59.84739566856263,59.845921513816535,59.844351325726905,64.05149733126929,59.845917354666874,59.84576889445113,59.850233287162624,59.850561186423135,59.84734794877915,59.84386155049863,59.85116952628476,59.846191162018854,59.84866815840969,59.85140282464372,59.85061827765827,59.84830809595791,59.847265590128615,59.84602323358002,59.84776649622999,59.84988547387121,59.85138196826616,59.84978543800802,59.84592949832091,59.85037877265505,59.84800072881106,59.846501140940205,59.84832860404689,59.850750217404574,59.849872273510435,59.85023466454395,59.84843845125919,59.84561103623588,59.844847313601086,59.85103890617588,59.84810639141133,59.84526863578844
6.33,59.8486314952587,59.847061160794176,59.84527017706755,59.84999666903577,59.84631190053268,59.84482439132943,59.84453058928475,59.8463072527401,59.85154371778284,59.84874911574463,59.84881639495711,59.85075628416024,59.84575196782658,59.85155063724485,59.8515215128257,59.85161544979935,59.84661533862202,59.8486314952587,59.84638710312194,59.8505070499494,59.85131056804587,59.84723862958861,59.845684587947375,59.844737439513224,59.84448528655197,59.85143502591456,59.851349443144784,59.8443759039549,64.05650151303499,59.84692566563495,64.05462445368237,59.84881647045831,59.848125087248945,59.84811908550109,59.85172716862309,59.84575294517897,64.05748398910222,59.849026741476955,59.84771170495844,59.849368562056064,59.84772837724208,59.84426018340291,59.84692686108285,64.05650161902588,59.845381630653605,59.848030268121406,59.845475674767215,59.848507450564746,59.845475740211754,59.846520252370105,59.850545975301316,59.84716555304604,59.850979081945106,59.84622884888106,59.850879035962556,59.8450801515517,59.84803032505551,59.847366180672275,59.84631666892126,59.8454757008914,59.8445568000714,59.850443415812734,59.84561281782207,59.84741401683465,59.85041898976829,59.847051195995306,59.84612066388222,59.847557943341016,59.846050702221305,59.84420804966128,64.05650201771702,59.845931656973164,59.84569599041454,59.85054602290079,59.85068807628779,59.84744686566113,59.84397152419167,59.85129742450879,59.846155192477674,59.848816582152,59.85152601795482,59.850738680653414,59.84844432641402,59.84736692937128,59.84605822059215,59.84785152067494,59.85000132902093,59.85139725208031,59.849888011410044,59.84585497173385,59.850505375501605,59.84812934337227,59.846620251547996,59.84846754213482,59.8508672424176,59.85018873483799,59.85032740431512,59.84852815163119,59.84568522912209,59.84473766167791,59.85105838303434,59.848203749506865,59.8452844835679
6.34,59.8487637507638,59.84718803703936,59.84524555972742,59.85009443211203,59.846289123823325,59.844837931903676,59.84442505698731,59.84633417809191,59.85152597455488,59.848853226317324,59.84896428392271,59.85087519369303,59.845884997725314,59.851675144449004,59.85149946800041,59.851594828798895,59.846637428537,59.8487637507638,59.846524649787064,59.85063372023273,59.851438433444976,59.8472217234796,59.84580125905926,59.844773947166715,59.844376153853055,59.85155877649158,59.8515075102825,59.84441423170509,64.06150539851294,59.846909709573616,64.05962587157309,59.84896435266238,59.84825610185937,59.84825753400365,59.851876505549605,59.8457873779502,64.06249012215672,59.849181229311895,59.84781138291754,59.84947729410674,59.84781805382942,59.844368945739824,59.847044439839735,64.06150550324652,59.845309415384726,59.84814364968188,59.845438851044065,59.84860403949785,59.84543892181599,59.84650455345712,59.85084667034501,59.84728503235011,59.85110793930079,59.846223994100015,59.85099895504767,59.845110072583026,59.848143702997305,59.84747191741298,59.846296821818704,59.8454388792941,59.84463388981967,59.85056966438264,59.845677023495234,59.84750442593439,59.85054091533372,59.84715762161271,59.84623587956085,59.847719306579215,59.84618076264961,59.84408444494262,64.06150589720899,59.84594951509649,59.84562372037991,59.85084673608827,59.85081298473575,59.84755013968606,59.84408308113197,59.85142273706248,59.846134487549236,59.84896445434435,59.85164668131334,59.850857168801674,59.84858146724723,59.847472674578675,59.846091913120794,59.84793833762634,59.85011741216333,59.851411484959,59.8499910593681,59.84578122239816,59.850629933732854,59.84826055054853,59.84673951329481,59.84860681569055,59.85098238212073,59.85049303846013,59.85042077355461,59.84861795932669,59.845757571373035,59.844633568160745,59.85107673963263,59.84830284810267,59.84530397638244
6.35,59.84889679931146,59.84731314446245,59.845223551445244,59.850192864846655,59.84627003022263,59.84485614606477,59.84432579084668,59.846356722364106,59.85150798987092,59.84895933980609,59.84911139717933,59.8509919799603,59.84601845389821,59.85179686711697,59.85147728339663,59.851573945519995,59.84665364545633,59.84889679931146,59.84665994171755,59.85075818551392,59.85156366501776,59.847208540059675,59.845926431878326,59.84481507433211,59.84429174124546,59.85167996609648,59.851663171149205,59.844457441688945,64.06650843676225,59.84689746915777,64.06462654337983,59.84911145934974,59.84838978141002,59.84839682285477,59.852022722775864,59.845820390280544,64.06749520184299,59.849333402124095,59.84791289172135,59.849586501171444,59.84790966942704,59.84447872938246,59.847164453280946,64.06650854025246,59.84523831137816,59.84825962238159,59.84540792587426,59.84870243410515,59.84540800172313,59.84649258818861,59.851133831989785,59.847403160431725,59.85123413726742,59.846234760871006,59.85111674490277,59.84514550389128,59.84825967242623,59.84758226225588,59.84628068302204,59.84540795615019,59.844718702017225,59.85069377772027,59.8457399141439,59.847596765108584,59.85066043946297,59.847270225921974,59.84635926299045,59.84787956966666,59.8463110877495,59.84398252231283,64.06650892953866,59.84597106551835,59.84555259891864,59.85113391525596,59.85093576899832,59.84765796571496,59.844195802742334,59.85154525627309,59.846130384113486,59.8491115513048,59.851764613146536,59.85097360677147,59.84871944308518,59.84758302737085,59.84612422220472,59.848027077122175,59.85023384046135,59.85142469080593,59.850094648493936,59.84570877831351,59.850752298032546,59.848394405042804,59.84685897977508,59.84874628670015,59.851095498789846,59.850783652403635,59.850514935567034,59.848707933334666,59.845827795732895,59.84453586395047,59.85109399818601,59.848403779998776,59.845327254837464
6.36,59.84903050597483,59.84743651716707,59.84520433031078,59.850292095642175,59.846254812085085,59.844879349460086,59.84423326761182,59.84637483483009,59.85148991412668,59.84906746680571,59.84925755241434,59.85110663591324,59.84615166004934,59.85191577504494,59.85145510995222,59.85155295768174,59.84666405014734,59.84903050597483,59.846792675435346,59.85088043095295,59.851686235759274,59.84719920907836,59.84605976186072,59.8448605122561,59.844232471278914,59.85179856994787,59.85181634612645,59.844505216286116,64.07151064077978,59.84688908025412,64.06962647269297,59.84925760823647,59.848525992583625,59.848536812105685,59.8521657640322,59.84585200537687,64.07249923013612,59.84948317961086,59.84801620454996,59.849696220165626,59.84800323727008,59.84458901983719,59.84728682116938,64.07151074304062,59.84516883507943,59.848378095354875,59.845383008316226,59.84880260809473,59.84538308898246,59.84648449323715,59.85140681174585,59.84751993064412,59.851357648497775,59.84626118815698,59.85123239312695,59.84518656509471,59.84837814248679,59.847697105580416,59.846268435816114,59.845383040514484,59.84481103424548,59.85081574923778,59.84580132366645,59.84769104868172,59.85077755184309,59.84738877733383,59.84649046736262,59.84803860838486,59.84644101330547,59.84390289040054,64.07151112770329,59.845996202277355,59.84548313906932,59.851406911831916,59.851056422401605,59.847770230662945,59.84430916520163,59.85166495186741,59.846143126625165,59.84925769079195,59.85187978556718,59.85108799081315,59.84885811508784,59.84769787808085,59.84615517060746,59.84811775372585,59.85035071685681,59.85143696700462,59.85019881031475,59.84563815506403,59.85087245947584,59.84853077197033,59.84697869774492,59.84888579462516,59.85120658840808,59.85105991715448,59.85061001175235,59.84879813552068,59.845895782016,59.84444500567497,59.8511102590896,59.848506521372215,59.8453542106345
